entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,vsv_beta,is_verbose
25937,YmaVYiednkSg,Yes,Yes,adversarial,True,0.05,0.2,False
2702,Yy93cZqNCtks,Yes,Yes,random,True,0.05,0.2,False
18862,YwSHzVxdMiTo,No,Yes,adversarial,True,0.05,0.2,False
2794,YAbplcXwXnvE,Yes,No,popular,True,0.05,0.2,False
24274,YFJkvAMLmejY,Yes,Yes,adversarial,True,0.05,0.2,False
12014,YvEWmHtiznF8,No,Yes,adversarial,True,0.05,0.2,False
9984,YD1Sy7kRoaR8,Yes,Yes,popular,True,0.05,0.2,False
10684,YYk274Wr5iIE,Yes,No,popular,True,0.05,0.2,False
15915,YBzHTqyX69pI,No,Yes,random,True,0.05,0.2,False
11247,YdmUOSyPXkUw,Yes,Yes,adversarial,True,0.05,0.2,False
20629,YSCow4mpBsGY,Yes,No,adversarial,True,0.05,0.2,False
802,YgbtcDoh0q3c,No,No,adversarial,True,0.05,0.2,False
19972,Y8VOibo9Q_Dc,Yes,No,popular,True,0.05,0.2,False
29430,Yz1ax0QPpd14,Yes,No,popular,True,0.05,0.2,False
11158,YinSvboaSRwA,Yes,No,adversarial,True,0.05,0.2,False
3526,YxYwpABpZed4,No,Yes,popular,True,0.05,0.2,False
22148,Y0yETgW44MZU,Yes,Yes,random,True,0.05,0.2,False
23938,YHxZADVzNIqs,No,Yes,adversarial,True,0.05,0.2,False
28857,YS0SQyFXbqF8,No,Yes,random,True,0.05,0.2,False
27789,Y5OM3tJh51pE,Yes,Yes,adversarial,True,0.05,0.2,False
30715,Y7upINC4seBw,No,No,popular,True,0.05,0.2,False
30550,Y8o-Y4QP8LWs,No,No,popular,True,0.05,0.2,False
19868,YsbW7XwwUtSU,No,No,popular,True,0.05,0.2,False
8843,YelztUCeNQvQ,No,Yes,adversarial,True,0.05,0.2,False
4323,YNJEPbGVBJIQ,No,No,popular,True,0.05,0.2,False
26255,YB3O476LeuXY,No,Yes,random,True,0.05,0.2,False
17299,YajheseWZmmU,Yes,Yes,random,True,0.05,0.2,False
6160,Yjlwe9jtu5Gw,Yes,Yes,random,True,0.05,0.2,False
13545,YBA-lFjpzad4,No,Yes,popular,True,0.05,0.2,False
9903,Yy3-M1sonh3M,No,No,popular,True,0.05,0.2,False
448,YsVYTOURVsQ0,Yes,Yes,adversarial,True,0.05,0.2,False
19038,YwSHzVxdMiTo,No,No,popular,True,0.05,0.2,False
10231,Y9BukzlPNqC8,No,Yes,adversarial,True,0.05,0.2,False
8981,YIJ6pm5Kns8A,No,Yes,random,True,0.05,0.2,False
6864,Yg5l3Bz6lWnc,Yes,Yes,adversarial,True,0.05,0.2,False
5475,Y9BGLAUSF0sk,No,No,random,True,0.05,0.2,False
21754,YyLu4b01t53k,Yes,No,adversarial,True,0.05,0.2,False
18713,YatmDP_fmK_8,No,No,popular,True,0.05,0.2,False
26850,YnmLMLgWPmFM,No,No,popular,True,0.05,0.2,False
8498,YEvZ3jOMYWxk,No,Yes,popular,True,0.05,0.2,False
17655,YZY4aGEniU_E,No,Yes,random,True,0.05,0.2,False
14100,YwrQDkX0NbTA,No,Yes,adversarial,True,0.05,0.2,False
15896,YfWvWhLJ5Fow,Yes,Yes,random,True,0.05,0.2,False
580,YZ0IrCa4MvOA,No,Yes,adversarial,True,0.05,0.2,False
11197,Yi1u_2eZYYlE,No,Yes,random,True,0.05,0.2,False
1081,YXJba7pTbpD0,No,No,random,True,0.05,0.2,False
7988,YEvZ3jOMYWxk,No,No,random,True,0.05,0.2,False
19747,YnaPgJvWTIY4,No,No,random,True,0.05,0.2,False
23333,YLvhvAA11oxE,No,No,adversarial,True,0.05,0.2,False
24033,YG3YO2unWz7k,Yes,Yes,random,True,0.05,0.2,False
13279,YrN2rpLV3brs,No,No,popular,True,0.05,0.2,False
840,Y9ZZHvwaH-CU,Yes,Yes,random,True,0.05,0.2,False
219,YYNDKuNINDOY,Yes,Yes,popular,True,0.05,0.2,False
17501,YdYZSKX7vuRI,Yes,Yes,adversarial,True,0.05,0.2,False
7889,YPMMdAKZxI_I,No,No,random,True,0.05,0.2,False
15477,Y0ury8KHQdL4,No,Yes,popular,True,0.05,0.2,False
30907,Y30D1tqNFHMc,Yes,Yes,adversarial,True,0.05,0.2,False
15938,YinQOrxc_oZo,Yes,Yes,adversarial,True,0.05,0.2,False
29465,YTWOgvDaDqlU,No,No,random,True,0.05,0.2,False
13412,YNi3dIj90Oa4,No,No,random,True,0.05,0.2,False
14295,YrtgVoZCcBw8,No,No,random,True,0.05,0.2,False
12131,YvEWmHtiznF8,No,Yes,popular,True,0.05,0.2,False
22416,Y1ed87LLY97k,No,Yes,adversarial,True,0.05,0.2,False
22918,YtJhVH3VIrnE,Yes,Yes,random,True,0.05,0.2,False
29131,Yz1ax0QPpd14,Yes,No,adversarial,True,0.05,0.2,False
21321,Ym_U506sf9p4,Yes,Yes,adversarial,True,0.05,0.2,False
2013,YS0YE96w0YRk,No,No,random,True,0.05,0.2,False
26888,Y8ZH_PoK0clI,Yes,No,adversarial,True,0.05,0.2,False
14737,Yq4YFJA5pFXc,No,No,popular,True,0.05,0.2,False
15210,YDzKjogSVOLM,No,Yes,random,True,0.05,0.2,False
16596,YemGPabOePzA,Yes,Yes,adversarial,True,0.05,0.2,False
22810,Y-SkjbQVgJ0M,No,Yes,popular,True,0.05,0.2,False
5546,YLKhokVsJhN0,No,Yes,adversarial,True,0.05,0.2,False
6450,YFKaJsvcyHTk,No,Yes,random,True,0.05,0.2,False
13123,YbJMMp6PLKqM,Yes,No,popular,True,0.05,0.2,False
17769,YQ87LBiwJjTE,Yes,No,popular,True,0.05,0.2,False
20549,YROootH-mtEI,No,No,popular,True,0.05,0.2,False
8820,Y1e98HeU9Vrg,No,No,random,True,0.05,0.2,False
27321,YtNxfdAd14qE,No,Yes,random,True,0.05,0.2,False
22392,Y-mb4Fw4Z0xg,No,Yes,popular,True,0.05,0.2,False
13868,YWqXFAY4k79s,No,No,adversarial,True,0.05,0.2,False
3447,Y7cHRSfbp7tc,No,No,random,True,0.05,0.2,False
24827,Yr2KhpX_QgXA,No,Yes,random,True,0.05,0.2,False
24526,Y_9mgOkzm-xg,No,No,random,True,0.05,0.2,False
17548,YmlnUJH4BQnk,Yes,Yes,popular,True,0.05,0.2,False
20691,YT9_ep-3BZDY,Yes,Yes,random,True,0.05,0.2,False
26879,YcK2kSVR1d2o,No,No,adversarial,True,0.05,0.2,False
16356,YQv1HXaT-28U,Yes,Yes,adversarial,True,0.05,0.2,False
19602,YfmEft49sPfE,No,Yes,adversarial,True,0.05,0.2,False
22981,YGE1aZSnPr2Q,No,Yes,adversarial,True,0.05,0.2,False
5208,Yhzn_wGlzGpU,No,Yes,random,True,0.05,0.2,False
15186,Y5rh5-MCjqq8,Yes,Yes,random,True,0.05,0.2,False
3312,YlfO471Rn61k,Yes,Yes,random,True,0.05,0.2,False
15187,Y1j5NMuq1X30,No,No,popular,True,0.05,0.2,False
13650,YMBP4RcnwGZw,No,Yes,adversarial,True,0.05,0.2,False
26010,YiOCpICiu4LA,No,Yes,popular,True,0.05,0.2,False
20302,YaZAXO2WZn84,No,Yes,random,True,0.05,0.2,False
1603,YKnXNy5Q6YS4,Yes,No,popular,True,0.05,0.2,False
2761,Yu9px4Lwv9XI,No,Yes,random,True,0.05,0.2,False
13671,YpPLisQ_QXxw,Yes,No,adversarial,True,0.05,0.2,False
15664,YGMP8m09j5vk,No,No,random,True,0.05,0.2,False
2477,YJnSwRonB9wI,Yes,No,adversarial,True,0.05,0.2,False
3927,YsqsI2UyrcBQ,No,No,popular,True,0.05,0.2,False
16675,YrBUCIK8JRLg,No,Yes,popular,True,0.05,0.2,False
24209,YHxZADVzNIqs,No,No,popular,True,0.05,0.2,False
18094,Y5xC4hkAWiao,No,Yes,adversarial,True,0.05,0.2,False
21765,Yne2DpKCIr4Y,No,No,random,True,0.05,0.2,False
11512,YyVjivgsU2aA,No,No,adversarial,True,0.05,0.2,False
5297,YLKhokVsJhN0,No,No,random,True,0.05,0.2,False
9815,Y2ItTq2JShdU,No,Yes,popular,True,0.05,0.2,False
28715,YxnVqvc7N7Po,Yes,No,adversarial,True,0.05,0.2,False
11882,YP4qd8uodw_M,Yes,No,random,True,0.05,0.2,False
19964,YSCow4mpBsGY,Yes,Yes,random,True,0.05,0.2,False
17383,YKVbmN9ZRg5Q,Yes,Yes,random,True,0.05,0.2,False
25789,YENTi8Sn4vdM,Yes,No,adversarial,True,0.05,0.2,False
14037,Y13CBvjHZhOA,Yes,Yes,popular,True,0.05,0.2,False
29649,YF-47fRplQEc,No,No,random,True,0.05,0.2,False
15411,Yrp3CQsWxVgE,No,No,adversarial,True,0.05,0.2,False
507,Ykx6Rj4MDIAw,No,Yes,random,True,0.05,0.2,False
5629,YYqYCDis3EUA,No,Yes,adversarial,True,0.05,0.2,False
5813,Y_duNX6Vyd6g,Yes,No,popular,True,0.05,0.2,False
8779,YzEM94PH29VQ,No,No,adversarial,True,0.05,0.2,False
12103,Yo7-X8DAToGc,Yes,Yes,random,True,0.05,0.2,False
19900,YKJKHDKKW3XU,Yes,Yes,random,True,0.05,0.2,False
8977,YAizmnCDlXos,Yes,Yes,popular,True,0.05,0.2,False
16495,YpWQeV08kYR0,Yes,Yes,popular,True,0.05,0.2,False
25065,YMOxddxW5PXs,Yes,Yes,popular,True,0.05,0.2,False
23129,YVkbp8VmL3pM,No,No,adversarial,True,0.05,0.2,False
31026,YPWjEfOkb6ro,Yes,No,popular,True,0.05,0.2,False
25405,YFc9pG54DDJM,Yes,Yes,random,True,0.05,0.2,False
5904,YTdl9SmBbRnA,Yes,No,popular,True,0.05,0.2,False
20694,YhVUmQfBIYe8,Yes,No,popular,True,0.05,0.2,False
13023,YMdlEswBfZMQ,Yes,Yes,random,True,0.05,0.2,False
1631,YrJVXE6Axtrg,Yes,Yes,adversarial,True,0.05,0.2,False
8759,Ycr0GiZr0TNY,No,No,random,True,0.05,0.2,False
30099,YoN0IcZaHD_8,No,No,random,True,0.05,0.2,False
17020,Yek9Fsmm3xqk,No,No,random,True,0.05,0.2,False
19823,YwFiCblfZ-vg,Yes,Yes,popular,True,0.05,0.2,False
30578,Y7P0N61TVOxE,No,Yes,adversarial,True,0.05,0.2,False
30423,YrINmxSXMR-s,Yes,No,popular,True,0.05,0.2,False
5803,YO90Qy2xG6oA,Yes,Yes,random,True,0.05,0.2,False
19561,YSL3wB5sDcdw,Yes,Yes,adversarial,True,0.05,0.2,False
1465,YdlsiellSFf0,No,No,popular,True,0.05,0.2,False
28596,YHg6HxylRGDo,No,Yes,adversarial,True,0.05,0.2,False
23459,Yyrxa6_P2I80,Yes,Yes,popular,True,0.05,0.2,False
6749,Y4Ujigme2IxY,Yes,Yes,popular,True,0.05,0.2,False
151,YVjSEIRnLAh8,Yes,Yes,random,True,0.05,0.2,False
8734,YwNiYSYJXssA,No,Yes,popular,True,0.05,0.2,False
28877,YbLZFtoWXYTA,Yes,Yes,random,True,0.05,0.2,False
28245,YTSdAJWJ-tW0,Yes,Yes,popular,True,0.05,0.2,False
25709,YBwnGxJD9xh8,Yes,Yes,adversarial,True,0.05,0.2,False
19511,Y5YzNSjmZ3Wg,No,No,popular,True,0.05,0.2,False
22012,Y1L_OyngNZMA,No,No,adversarial,True,0.05,0.2,False
21968,YAFgGoY8Ihhg,Yes,No,adversarial,True,0.05,0.2,False
15648,Y0_ogYGDGDco,Yes,Yes,adversarial,True,0.05,0.2,False
29710,Ylq9RvAA4mqY,No,Yes,random,True,0.05,0.2,False
6600,Y11SEBDuoqSk,Yes,Yes,adversarial,True,0.05,0.2,False
26910,Y5OM3tJh51pE,Yes,Yes,random,True,0.05,0.2,False
21214,YL6rnV0oNIII,Yes,Yes,random,True,0.05,0.2,False
906,YOpiWMltpj44,No,Yes,popular,True,0.05,0.2,False
24466,Y27HIamF8pKo,No,No,random,True,0.05,0.2,False
2695,Y1nUOGZgSzZo,No,Yes,popular,True,0.05,0.2,False
18916,Y4YodC6RnplI,Yes,Yes,random,True,0.05,0.2,False
28421,YD96OO7nYYsg,Yes,Yes,random,True,0.05,0.2,False
10775,YAMQei29haCw,No,Yes,adversarial,True,0.05,0.2,False
2943,Yu9px4Lwv9XI,No,No,adversarial,True,0.05,0.2,False
22813,Y0yETgW44MZU,Yes,Yes,adversarial,True,0.05,0.2,False
4712,YjjfUaMQaG1A,No,No,random,True,0.05,0.2,False
12114,YzFzPOsOKog4,Yes,Yes,adversarial,True,0.05,0.2,False
4544,Yfx4r_KuW6No,Yes,Yes,adversarial,True,0.05,0.2,False
4661,YQHfyKaOHSz4,No,No,adversarial,True,0.05,0.2,False
3168,YOMGHnJV0l2U,Yes,No,adversarial,True,0.05,0.2,False
10642,YXZTt1xdK8uQ,Yes,Yes,popular,True,0.05,0.2,False
27829,Y_BSmz3SEW1w,No,Yes,adversarial,True,0.05,0.2,False
26526,YpHNMcX-9FDs,No,No,popular,True,0.05,0.2,False
26735,Yi6MQCm58zlY,Yes,Yes,adversarial,True,0.05,0.2,False
12598,YqPYwp1K4sZE,No,No,adversarial,True,0.05,0.2,False
19233,Y1QNLMF-Kl_s,Yes,Yes,popular,True,0.05,0.2,False
18835,YkXjzsroVTtw,Yes,Yes,random,True,0.05,0.2,False
16249,YI_vN_BFUr0Y,No,Yes,random,True,0.05,0.2,False
5857,Y2ymiXjImwGs,No,No,random,True,0.05,0.2,False
10224,Ye4ph6bIC5zc,Yes,Yes,random,True,0.05,0.2,False
16829,YPTyFYxXdut4,No,No,popular,True,0.05,0.2,False
5734,Ypgq2KPX5_SA,Yes,Yes,random,True,0.05,0.2,False
5837,Y7QN3lwOzfdg,No,Yes,popular,True,0.05,0.2,False
28905,YHg6HxylRGDo,No,Yes,popular,True,0.05,0.2,False
2958,YOMGHnJV0l2U,Yes,Yes,random,True,0.05,0.2,False
19857,YP12nvSpKXcs,No,No,random,True,0.05,0.2,False
22576,Y-SkjbQVgJ0M,No,Yes,adversarial,True,0.05,0.2,False
31000,YJhGp7HmRQxg,No,Yes,popular,True,0.05,0.2,False
14464,Y4_Cak7gvly4,Yes,Yes,random,True,0.05,0.2,False
18564,YS_3aeOvniZc,No,Yes,random,True,0.05,0.2,False
15990,YTSnq6n8tElo,Yes,Yes,random,True,0.05,0.2,False
16640,YIFRmbxWK8u0,Yes,Yes,random,True,0.05,0.2,False
29326,YkLYCjD6vWI4,Yes,Yes,random,True,0.05,0.2,False
20092,YI4HpYGMMsz4,Yes,Yes,random,True,0.05,0.2,False
18491,Y1QNLMF-Kl_s,Yes,Yes,random,True,0.05,0.2,False
9124,Y-NrFeH-kBSM,Yes,Yes,random,True,0.05,0.2,False
5569,YAgaiowyYt88,No,No,random,True,0.05,0.2,False
25784,YnmLMLgWPmFM,No,Yes,random,True,0.05,0.2,False
19497,YTgxst7Ft9js,Yes,Yes,popular,True,0.05,0.2,False
5716,Y9BGLAUSF0sk,No,Yes,adversarial,True,0.05,0.2,False
16769,YlTJLvSvjUZk,No,No,random,True,0.05,0.2,False
7607,YB8rdur4aams,Yes,Yes,adversarial,True,0.05,0.2,False
23484,YjYPU6aSDo88,Yes,No,random,True,0.05,0.2,False
17148,YrE6BJ0Bo4w4,No,No,popular,True,0.05,0.2,False
11312,Yhmd6pa2e_rs,Yes,No,adversarial,True,0.05,0.2,False
15495,YBLMWD6fxhpo,Yes,No,popular,True,0.05,0.2,False
22231,Ym_NCf-q4Gn0,Yes,Yes,adversarial,True,0.05,0.2,False
7701,Y3wrdPAeqjVI,No,No,popular,True,0.05,0.2,False
9395,YJZloTOdIY_c,Yes,No,popular,True,0.05,0.2,False
23040,YKnsKf9KoNds,Yes,No,adversarial,True,0.05,0.2,False
9675,YA61Mry8zBwE,No,No,random,True,0.05,0.2,False
9540,YARFFw0e_jig,Yes,Yes,random,True,0.05,0.2,False
29542,Yjj2RyNDj7no,Yes,Yes,adversarial,True,0.05,0.2,False
7941,YD9GHUPGWsV0,No,No,adversarial,True,0.05,0.2,False
934,YK_Vre_-4KqU,No,No,popular,True,0.05,0.2,False
17300,YFhimNYClv40,No,Yes,popular,True,0.05,0.2,False
20831,Y83j4GgHXTLE,No,Yes,adversarial,True,0.05,0.2,False
16024,YPO8Nu3F8mkA,No,No,random,True,0.05,0.2,False
1873,Y5QZ0NtdoKJ8,No,No,random,True,0.05,0.2,False
17998,YGPj8h-WcjWs,No,Yes,adversarial,True,0.05,0.2,False
27393,YrvtA7c1I4xo,Yes,Yes,popular,True,0.05,0.2,False
374,YLbken4JCr94,Yes,No,adversarial,True,0.05,0.2,False
6174,Y4KObP7cREWw,No,No,random,True,0.05,0.2,False
2606,Yific_gRalg0,No,No,adversarial,True,0.05,0.2,False
23831,Y0_K6OKtoBBU,No,Yes,adversarial,True,0.05,0.2,False
13936,YXPebkNzsnRI,No,Yes,adversarial,True,0.05,0.2,False
30289,YMVGhC-xB79s,Yes,Yes,popular,True,0.05,0.2,False
10711,Y2RjqBRzmxaM,No,Yes,random,True,0.05,0.2,False
17507,Y3ue0gJM0THk,Yes,Yes,random,True,0.05,0.2,False
24694,Y3ejndVEAcmQ,Yes,No,popular,True,0.05,0.2,False
17787,YynHdcJ9Oqaw,No,No,adversarial,True,0.05,0.2,False
1050,YqZEIs6tS5vk,No,Yes,adversarial,True,0.05,0.2,False
10711,Ydkiwn2FdDVw,No,Yes,adversarial,True,0.05,0.2,False
26466,YZTYAQBnU4GM,No,No,popular,True,0.05,0.2,False
13846,Y4_DjmCg8Ra8,No,No,popular,True,0.05,0.2,False
17007,YwBs02amFGXs,Yes,Yes,popular,True,0.05,0.2,False
1253,YCM49C3RkzV8,Yes,Yes,random,True,0.05,0.2,False
7486,YOTLtzk0W4zg,No,Yes,random,True,0.05,0.2,False
21158,YsqWyxUObwkw,No,Yes,random,True,0.05,0.2,False
27652,YBz9Y5nZK3eo,Yes,Yes,adversarial,True,0.05,0.2,False
28367,YDjKGzOe_COc,Yes,Yes,popular,True,0.05,0.2,False
31087,Y77nElZGi5NU,Yes,No,popular,True,0.05,0.2,False
18375,YZY4aGEniU_E,No,Yes,popular,True,0.05,0.2,False
20960,Y8IdCiapDYCU,Yes,Yes,random,True,0.05,0.2,False
30095,YAUJPx81qKtY,Yes,Yes,popular,True,0.05,0.2,False
16540,YTSnq6n8tElo,Yes,No,adversarial,True,0.05,0.2,False
10038,YfK4QBQZ6i7w,Yes,No,adversarial,True,0.05,0.2,False
15197,YdJYO3RbBabE,Yes,Yes,popular,True,0.05,0.2,False
24813,Y-FW109cbv0g,No,Yes,popular,True,0.05,0.2,False
16745,Y32565FEuksc,Yes,No,adversarial,True,0.05,0.2,False
30640,YBQ-r9mEHssU,Yes,No,popular,True,0.05,0.2,False
403,Y_xylo5_IiaM,No,Yes,popular,True,0.05,0.2,False
18493,Y1_z6NcidGzM,Yes,No,adversarial,True,0.05,0.2,False
2989,Yu9px4Lwv9XI,No,No,popular,True,0.05,0.2,False
17572,Y5xC4hkAWiao,No,No,random,True,0.05,0.2,False
2565,YPtW0cZVprJQ,No,No,random,True,0.05,0.2,False
11145,YRfGapDlAYoQ,No,Yes,random,True,0.05,0.2,False
26003,YMkbP_8zJwXU,No,No,random,True,0.05,0.2,False
3956,YjOYvIISk--4,Yes,Yes,popular,True,0.05,0.2,False
2084,Ylh801oHGtD4,Yes,No,adversarial,True,0.05,0.2,True
15377,Yoklu5ZJD_2U,No,Yes,random,True,0.05,0.2,False
24872,Ye2rScj9UyMs,Yes,No,adversarial,True,0.05,0.2,False
20232,Y096oTVzc5Gs,Yes,Yes,popular,True,0.05,0.2,False
26281,YR91bUbtKrRs,Yes,Yes,adversarial,True,0.05,0.2,False
2442,Y_w2pA1VeB40,No,No,adversarial,True,0.05,0.2,False
10363,YOr7umk40TZA,No,Yes,random,True,0.05,0.2,False
10572,YYk274Wr5iIE,Yes,No,adversarial,True,0.05,0.2,False
17117,YBGEMgl1xjac,No,No,random,True,0.05,0.2,False
620,Y14ekd4nkpwc,Yes,No,adversarial,True,0.05,0.2,False
5996,YHUwXtfYRFwk,Yes,Yes,random,True,0.05,0.2,False
7950,YilspW7JRjAg,Yes,Yes,random,True,0.05,0.2,False
18167,YrbO727iF03I,Yes,No,adversarial,True,0.05,0.2,False
28667,Y--0w1YA1Hm4,No,No,random,True,0.05,0.2,False
8529,YL_CNz9Vrtkw,Yes,No,popular,True,0.05,0.2,False
1133,YCeRoaEcqUgM,Yes,Yes,random,True,0.05,0.2,False
24550,Y-FW109cbv0g,No,Yes,adversarial,True,0.05,0.2,False
19580,YH7-orYrKBeo,Yes,Yes,random,True,0.05,0.2,False
19407,YOxUVcZmeiyI,No,No,adversarial,True,0.05,0.2,False
10792,Ye4ph6bIC5zc,Yes,Yes,popular,True,0.05,0.2,False
3244,YalaxBd_EEUc,No,No,random,True,0.05,0.2,False
5567,Y0yxEvdnimGg,Yes,Yes,popular,True,0.05,0.2,False
6101,Y_YS5uKWoB6g,Yes,Yes,random,True,0.05,0.2,False
19666,YsbW7XwwUtSU,No,No,adversarial,True,0.05,0.2,False
7606,YT32kii824pA,Yes,Yes,random,True,0.05,0.2,False
13218,Y3n05BjV7r7M,Yes,No,adversarial,True,0.05,0.2,False
6202,Y35b9BSmN5JM,Yes,Yes,random,True,0.05,0.2,False
22481,Yne2DpKCIr4Y,No,Yes,adversarial,True,0.05,0.2,False
26250,YpHNMcX-9FDs,No,Yes,adversarial,True,0.05,0.2,False
3089,YhJtOGmN_KVw,No,Yes,random,True,0.05,0.2,False
2449,YEzWEO2WD_MM,No,No,popular,True,0.05,0.2,False
23958,YSNy_axSCoyw,Yes,Yes,random,True,0.05,0.2,False
15923,YDzKjogSVOLM,No,No,popular,True,0.05,0.2,False
17234,YbIV3bJZpkgA,Yes,Yes,random,True,0.05,0.2,False
25140,YmaVYiednkSg,Yes,Yes,random,True,0.05,0.2,False
24935,YS8k47ME-YT4,No,No,popular,True,0.05,0.2,False
7811,Y59VP93Tzjmg,No,Yes,adversarial,True,0.05,0.2,False
3766,Y3MoF8myFs8Y,No,No,random,True,0.05,0.2,False
31166,Y-JP1GqPEKtw,Yes,No,popular,True,0.05,0.2,False
21255,Y466ucPGoNSQ,Yes,Yes,popular,True,0.05,0.2,False
8651,YwNiYSYJXssA,No,Yes,adversarial,True,0.05,0.2,False
11793,YQKHpSAAjakY,Yes,No,popular,True,0.05,0.2,False
16133,Y_oKXrY5Ff0g,Yes,Yes,random,True,0.05,0.2,False
20486,YAgh2EKINlSw,No,Yes,popular,True,0.05,0.2,False
3385,YJ0yeFeKvIt8,No,No,random,True,0.05,0.2,False
28867,YcN-oYKd-M4E,Yes,No,popular,True,0.05,0.2,False
12913,Y6TO9PEGpZcQ,Yes,Yes,adversarial,True,0.05,0.2,False
26339,YI_8KqxP5xOA,No,Yes,random,True,0.05,0.2,False
3613,YKvrcRMfFzOE,Yes,Yes,adversarial,True,0.05,0.2,False
7653,YRdC8cviN6Bs,No,Yes,popular,True,0.05,0.2,False
7314,YJQz40TkjymY,Yes,Yes,adversarial,True,0.05,0.2,False
24422,Y3ejndVEAcmQ,Yes,Yes,adversarial,True,0.05,0.2,False
92,YGOD8Bt5LfDE,Yes,Yes,random,True,0.05,0.2,False
7770,YbmEF-c-M174,Yes,No,adversarial,True,0.05,0.2,False
18916,YZ3wDry8nnJs,Yes,Yes,adversarial,True,0.05,0.2,False
14570,Yq4YFJA5pFXc,No,Yes,adversarial,True,0.05,0.2,False
19314,Ycz0FSQDVBMw,Yes,Yes,popular,True,0.05,0.2,False
30181,YCwxgQS3SXic,No,No,adversarial,True,0.05,0.2,False
10103,YA61Mry8zBwE,No,Yes,adversarial,True,0.05,0.2,False
8971,YelztUCeNQvQ,No,No,popular,True,0.05,0.2,False
77,YGOD8Bt5LfDE,Yes,Yes,popular,True,0.05,0.2,False
26615,YtB8TiiXwKmA,Yes,Yes,adversarial,True,0.05,0.2,False
18894,YeJCaRgf1M20,Yes,No,popular,True,0.05,0.2,False
22028,YtTB0BK39JI8,Yes,Yes,popular,True,0.05,0.2,False
17053,Y8F-ndyrEWJ8,No,Yes,adversarial,True,0.05,0.2,False
9976,Y6ZFU4PqXmoI,No,Yes,random,True,0.05,0.2,False
19359,YD2Xc_jZllDY,Yes,No,adversarial,True,0.05,0.2,False
16275,YnD1K1Zo0qrM,No,No,adversarial,True,0.05,0.2,False
6418,YfwhkCnOeyC0,Yes,Yes,popular,True,0.05,0.2,False
10148,YAagLJkfrFMk,Yes,Yes,adversarial,True,0.05,0.2,False
24311,YmVjub3o_IxE,No,Yes,adversarial,True,0.05,0.2,False
21384,YCbe2B6ohBpw,No,No,random,True,0.05,0.2,False
26914,YpHYkWkZ4guE,No,Yes,popular,True,0.05,0.2,False
5432,YXplKBvZaHXA,Yes,No,adversarial,True,0.05,0.2,False
11128,Y3xDZ-kdGE3o,Yes,Yes,random,True,0.05,0.2,False
9576,YJfaj4P3us9M,No,Yes,popular,True,0.05,0.2,False
25221,YpTJKJxaheI8,Yes,No,popular,True,0.05,0.2,False
29236,YJHhEjsAkZoc,No,No,popular,True,0.05,0.2,False
2551,YRNBoH2LHQEM,No,No,popular,True,0.05,0.2,False
11726,YPuLuZ_TXv-0,No,No,popular,True,0.05,0.2,False
2178,YCO6-i8NLbeo,No,Yes,random,True,0.05,0.2,False
23177,YLvMA1Wcgu3w,No,Yes,random,True,0.05,0.2,False
12361,YnU-AI3Cmc3M,Yes,No,popular,True,0.05,0.2,False
9989,Y3IScngdQA4I,Yes,Yes,random,True,0.05,0.2,False
14524,YMjSegUnQXr4,No,Yes,adversarial,True,0.05,0.2,False
2207,Y0a9wVat2PWk,No,Yes,adversarial,True,0.05,0.2,False
25822,YObWjGBJF_94,Yes,Yes,adversarial,True,0.05,0.2,False
30398,YETb9EIQOMAA,Yes,Yes,adversarial,True,0.05,0.2,False
2052,YkEP-BwMarf8,No,No,popular,True,0.05,0.2,False
28485,YXi6V0LGvqoo,No,No,popular,True,0.05,0.2,False
21580,YC9NC7wJ7C3w,No,No,popular,True,0.05,0.2,False
12724,YPkmpxrsidZM,No,No,adversarial,True,0.05,0.2,False
22789,Y1wW0YJQ-Xa0,Yes,No,random,True,0.05,0.2,False
6566,Y4KObP7cREWw,No,Yes,popular,True,0.05,0.2,False
7019,YbUTOsLXYyxg,No,No,adversarial,True,0.05,0.2,False
15263,YIPfaRF76gVU,No,Yes,popular,True,0.05,0.2,False
8038,Yjf4iyQPJSvk,Yes,No,adversarial,True,0.05,0.2,False
4282,Y6Pywt0f_NFY,Yes,Yes,random,True,0.05,0.2,False
8682,YITlqMkR5alY,No,Yes,popular,True,0.05,0.2,False
12673,Y3n05BjV7r7M,Yes,Yes,random,True,0.05,0.2,False
19800,YhVUmQfBIYe8,Yes,Yes,random,True,0.05,0.2,False
11919,YMj_BO-iK1G4,No,Yes,random,True,0.05,0.2,False
17657,Y2UNuMbxz9ds,No,No,popular,True,0.05,0.2,False
9608,Y-NrFeH-kBSM,Yes,Yes,popular,True,0.05,0.2,False
1797,YQvATUKXYFBs,No,No,popular,True,0.05,0.2,False
25677,YWLzzpzOKtnY,No,Yes,random,True,0.05,0.2,False
26643,YpHYkWkZ4guE,No,Yes,adversarial,True,0.05,0.2,False
24082,YlX3k5p2I_g0,Yes,Yes,adversarial,True,0.05,0.2,False
29016,Y9PN4gyxpH2M,Yes,No,adversarial,True,0.05,0.2,False
28296,Y0AsXkZkqelg,No,No,adversarial,True,0.05,0.2,False
21947,YVMsbrcHPBfk,No,No,random,True,0.05,0.2,False
14188,Y-aYumc8KoXg,No,Yes,random,True,0.05,0.2,False
6324,Y0rSETXszQM0,No,No,adversarial,True,0.05,0.2,False
