entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,aad_enabled,aad_alpha
1743,YQvATUKXYFBs,No,Yes,adversarial,False,0.0,True,1.0
28667,Y--0w1YA1Hm4,No,No,random,False,0.0,True,1.0
8924,YJZloTOdIY_c,Yes,Yes,random,False,0.0,True,1.0
29671,Yo7jW6Suyfbs,Yes,Yes,random,False,0.0,True,1.0
10346,Ygr5Zss89yLQ,Yes,Yes,adversarial,False,0.0,True,1.0
21850,YsqWyxUObwkw,No,No,adversarial,False,0.0,True,1.0
15309,YaMhu5eMQAsI,No,No,popular,False,0.0,True,1.0
25666,YQoEal_hKz4Q,No,No,popular,False,0.0,True,1.0
8675,YLWng-4PDzPM,No,No,random,False,0.0,True,1.0
25028,YENTi8Sn4vdM,Yes,Yes,random,False,0.0,True,1.0
1786,YYEYeQ0lIkBQ,Yes,Yes,random,False,0.0,True,1.0
14923,YJp64Whpr3BA,No,No,popular,False,0.0,True,1.0
21729,YhiJB_95IWiE,No,No,popular,False,0.0,True,1.0
22281,YGE1aZSnPr2Q,No,No,random,False,0.0,True,1.0
27293,Y6pssFJ0m-kU,Yes,No,adversarial,False,0.0,True,1.0
14023,Yq4YFJA5pFXc,No,Yes,random,False,0.0,True,1.0
27507,YBUAPM4D3-h8,Yes,Yes,adversarial,False,0.0,True,1.0
23073,Y9z2OwpftxUE,No,No,random,False,0.0,True,1.0
28152,YtNxfdAd14qE,No,Yes,adversarial,False,0.0,True,1.0
27789,Y5OM3tJh51pE,Yes,Yes,adversarial,False,0.0,True,1.0
1422,Yup2PpjTzyyc,Yes,Yes,popular,False,0.0,True,1.0
26036,YENTi8Sn4vdM,Yes,Yes,popular,False,0.0,True,1.0
27444,Yorgwzt45ojE,Yes,Yes,popular,False,0.0,True,1.0
21304,YU5ij0M7T-hk,Yes,Yes,random,False,0.0,True,1.0
23885,YyRoKi7rhSRo,No,No,popular,False,0.0,True,1.0
178,YDlWd7Wmdi1E,No,Yes,adversarial,False,0.0,True,1.0
25784,YnmLMLgWPmFM,No,Yes,random,False,0.0,True,1.0
20960,Y8IdCiapDYCU,Yes,Yes,random,False,0.0,True,1.0
10287,YbIiiIo20PsY,Yes,No,adversarial,False,0.0,True,1.0
14425,YQOmV7O9mFwg,Yes,Yes,popular,False,0.0,True,1.0
18190,YtmLAXm1WlnE,Yes,Yes,random,False,0.0,True,1.0
20321,Y466ucPGoNSQ,Yes,Yes,random,False,0.0,True,1.0
25373,Y0On6-JiVwRs,No,No,popular,False,0.0,True,1.0
21210,Y9zstu_IfAm4,Yes,No,popular,False,0.0,True,1.0
29449,YUjje3lSabsg,No,No,popular,False,0.0,True,1.0
11496,Ytpm5IOD5d4o,Yes,Yes,random,False,0.0,True,1.0
2572,YAbplcXwXnvE,Yes,Yes,random,False,0.0,True,1.0
3400,YUCy1BEx8jBE,No,Yes,adversarial,False,0.0,True,1.0
8820,Y1e98HeU9Vrg,No,No,random,False,0.0,True,1.0
30541,Y9z8XIRyUq9Q,Yes,Yes,adversarial,False,0.0,True,1.0
14557,YK2kIOBeCfuo,Yes,No,popular,False,0.0,True,1.0
26179,Yn-JyOqYSLQM,No,No,popular,False,0.0,True,1.0
23269,YKnsKf9KoNds,Yes,Yes,popular,False,0.0,True,1.0
8418,YMPLZUg89y5U,Yes,Yes,random,False,0.0,True,1.0
11331,YWHRnyGXcdy8,Yes,Yes,random,False,0.0,True,1.0
30514,Ylq9RvAA4mqY,No,Yes,adversarial,False,0.0,True,1.0
16905,YKOBkbROPv4c,No,Yes,popular,False,0.0,True,1.0
19755,YSL3wB5sDcdw,Yes,Yes,popular,False,0.0,True,1.0
2791,Yhrv6fwnmBkY,Yes,Yes,random,False,0.0,True,1.0
25221,YpTJKJxaheI8,Yes,No,popular,False,0.0,True,1.0
17993,YajheseWZmmU,Yes,No,popular,False,0.0,True,1.0
12227,YU3CAjsm1sec,No,No,random,False,0.0,True,1.0
15152,Y2EsxcKe1A4w,No,Yes,random,False,0.0,True,1.0
7995,YJBWJQCS4SvA,No,Yes,adversarial,False,0.0,True,1.0
9379,YfrOqlk0Wm5Y,No,Yes,popular,False,0.0,True,1.0
25862,Ygbi6MxPf3hA,Yes,Yes,random,False,0.0,True,1.0
26965,Y_BSmz3SEW1w,No,No,random,False,0.0,True,1.0
29672,YbLZFtoWXYTA,Yes,No,adversarial,False,0.0,True,1.0
28581,Y0AsXkZkqelg,No,No,popular,False,0.0,True,1.0
26811,Yv59uHr-B1no,No,No,random,False,0.0,True,1.0
17657,Y2UNuMbxz9ds,No,Yes,popular,False,0.0,True,1.0
7579,Y2t82STv2GR8,No,No,popular,False,0.0,True,1.0
28883,YndxkSQKxaak,No,No,random,False,0.0,True,1.0
17931,YbIV3bJZpkgA,Yes,Yes,popular,False,0.0,True,1.0
9537,YnlC4UI4hZ60,No,No,adversarial,False,0.0,True,1.0
30955,YeXj9OAik5cc,Yes,Yes,adversarial,False,0.0,True,1.0
3310,YUmNrhFKpWIY,Yes,No,adversarial,False,0.0,True,1.0
24726,Y3Sml1wHcuxo,No,Yes,adversarial,False,0.0,True,1.0
24570,YQRtuOWWya30,Yes,Yes,popular,False,0.0,True,1.0
25694,Y4YMXgLFcR94,Yes,Yes,random,False,0.0,True,1.0
30073,YQTSKjweEWew,No,No,adversarial,False,0.0,True,1.0
19022,YZ-SIyOChVh8,Yes,No,popular,False,0.0,True,1.0
28485,YXi6V0LGvqoo,No,No,popular,False,0.0,True,1.0
1693,Y3iLGu2Omgrw,Yes,Yes,adversarial,False,0.0,True,1.0
24164,YDNtF_mGzQes,Yes,Yes,random,False,0.0,True,1.0
25163,YZUmZgPL0ges,No,No,random,False,0.0,True,1.0
19751,YBMayJId0X1s,Yes,Yes,random,False,0.0,True,1.0
20555,YAxd__X2rixk,Yes,Yes,popular,False,0.0,True,1.0
29774,YAUJPx81qKtY,Yes,Yes,adversarial,False,0.0,True,1.0
12697,Y7XXSOzDQ2z0,No,Yes,adversarial,False,0.0,True,1.0
30149,Y6i5eQOpFk_U,No,Yes,popular,False,0.0,True,1.0
17787,YynHdcJ9Oqaw,No,No,adversarial,False,0.0,True,1.0
8366,Yj0KvrVE_Oww,Yes,Yes,popular,False,0.0,True,1.0
2064,Y9U8COLzEegs,Yes,No,random,False,0.0,True,1.0
16530,Y8F-ndyrEWJ8,No,Yes,random,False,0.0,True,1.0
17769,YQ87LBiwJjTE,Yes,No,popular,False,0.0,True,1.0
29295,Y9PN4gyxpH2M,Yes,No,popular,False,0.0,True,1.0
22958,Y0Dt-pH0pW-Y,Yes,No,adversarial,False,0.0,True,1.0
30069,YniwgMbB6tpQ,No,No,popular,False,0.0,True,1.0
178,YDlWd7Wmdi1E,No,Yes,popular,False,0.0,True,1.0
1149,Yzq00Oe1ecpE,No,Yes,random,False,0.0,True,1.0
19122,Ycz0FSQDVBMw,Yes,Yes,adversarial,False,0.0,True,1.0
3042,YzEaGx6an4es,No,Yes,adversarial,False,0.0,True,1.0
28230,YXi6V0LGvqoo,No,No,adversarial,False,0.0,True,1.0
2157,YPb6MqpdX5Jw,No,No,popular,False,0.0,True,1.0
4945,YVE6Ku0-ucUM,No,No,popular,False,0.0,True,1.0
9252,Y1slvoNgzBLE,Yes,No,adversarial,False,0.0,True,1.0
13490,YrPkCYq4Zjwk,No,Yes,popular,False,0.0,True,1.0
23025,YOVQMFBeCHq0,No,Yes,random,False,0.0,True,1.0
21394,YT9_ep-3BZDY,Yes,Yes,adversarial,False,0.0,True,1.0
24935,YS8k47ME-YT4,No,No,popular,False,0.0,True,1.0
15160,YHqnSyliKTKA,Yes,Yes,adversarial,False,0.0,True,1.0
11457,YKel-hfZ_9h8,Yes,Yes,adversarial,False,0.0,True,1.0
25683,Y7JWHbs3gu1w,No,Yes,adversarial,False,0.0,True,1.0
7904,YRtenf2XSXRc,Yes,Yes,adversarial,False,0.0,True,1.0
17960,Y1_z6NcidGzM,Yes,Yes,random,False,0.0,True,1.0
27717,Y4CAMv5nlr-0,No,Yes,random,False,0.0,True,1.0
23780,YxbLW9Wt1Jsg,Yes,Yes,popular,False,0.0,True,1.0
19622,YTaQKhIRwii4,Yes,Yes,random,False,0.0,True,1.0
7497,YhGWarNR6xmg,No,Yes,popular,False,0.0,True,1.0
28094,Y_BSmz3SEW1w,No,Yes,popular,False,0.0,True,1.0
1790,Y_ezm-TpKj1w,Yes,No,adversarial,False,0.0,True,1.0
14235,YwrQDkX0NbTA,No,Yes,popular,False,0.0,True,1.0
21158,YWUyeFOyKIg0,Yes,Yes,popular,False,0.0,True,1.0
25766,Y_z6pymOet7g,Yes,Yes,random,False,0.0,True,1.0
13367,YB-gTt3_rceQ,No,Yes,popular,False,0.0,True,1.0
9707,Y7-HCqJFwHoI,Yes,Yes,random,False,0.0,True,1.0
20390,YH7-orYrKBeo,Yes,Yes,popular,False,0.0,True,1.0
11946,YL8dA-2Lu2hY,No,No,adversarial,False,0.0,True,1.0
23798,YIdBDl9Wr51A,Yes,Yes,random,False,0.0,True,1.0
11001,YR4fXcbWFhJg,No,Yes,adversarial,False,0.0,True,1.0
2989,Yu9px4Lwv9XI,No,No,popular,False,0.0,True,1.0
17548,YmlnUJH4BQnk,Yes,Yes,popular,False,0.0,True,1.0
24727,Y22L_3pBa1AI,No,Yes,popular,False,0.0,True,1.0
10924,YjXkLS_QzUrI,No,No,adversarial,False,0.0,True,1.0
28342,Y5K1mISHwggI,Yes,Yes,random,False,0.0,True,1.0
13851,YkVYNXZd0MMY,No,Yes,random,False,0.0,True,1.0
18954,YSL3wB5sDcdw,Yes,Yes,random,False,0.0,True,1.0
2125,Ylh801oHGtD4,Yes,No,popular,False,0.0,True,1.0
20583,YKJKHDKKW3XU,Yes,Yes,adversarial,False,0.0,True,1.0
2205,Ydxow2DcTrwk,No,Yes,popular,False,0.0,True,1.0
17727,Yj1AiqT5oHZc,Yes,Yes,random,False,0.0,True,1.0
15244,YGIOApFAWDOc,Yes,Yes,random,False,0.0,True,1.0
16553,YBa92IrXFvJo,Yes,Yes,random,False,0.0,True,1.0
18473,Yj1AiqT5oHZc,Yes,No,popular,False,0.0,True,1.0
2098,YyVVLq4ao1Ck,Yes,No,popular,False,0.0,True,1.0
17895,YlVr-PxhZo8s,Yes,Yes,random,False,0.0,True,1.0
23262,YA0E_UiD-fR4,No,Yes,adversarial,False,0.0,True,1.0
13331,Y8BPTQO_cx7E,No,Yes,popular,False,0.0,True,1.0
6803,Y0Rpjl1AO-P0,Yes,Yes,popular,False,0.0,True,1.0
3927,YsqsI2UyrcBQ,No,No,popular,False,0.0,True,1.0
27346,Yp_BB_rJaF7Q,Yes,Yes,adversarial,False,0.0,True,1.0
1203,YglAeihz0NAM,No,Yes,random,False,0.0,True,1.0
21597,Y2bq2lc3DLwM,No,Yes,adversarial,False,0.0,True,1.0
30222,Yo3mZR8OvPko,No,No,popular,False,0.0,True,1.0
20261,YQt0_xTadAT0,No,No,random,False,0.0,True,1.0
14737,Yq4YFJA5pFXc,No,No,popular,False,0.0,True,1.0
18375,YZY4aGEniU_E,No,Yes,popular,False,0.0,True,1.0
17140,YAR8-MVl_Mf8,No,No,random,False,0.0,True,1.0
8344,YPMMdAKZxI_I,No,No,popular,False,0.0,True,1.0
1960,Y_AcJVyToQUQ,Yes,Yes,adversarial,False,0.0,True,1.0
19728,YkagkXkAVPNo,No,Yes,adversarial,False,0.0,True,1.0
402,Y_xylo5_IiaM,No,No,random,False,0.0,True,1.0
22363,YoiIi6H83Y38,Yes,No,adversarial,False,0.0,True,1.0
26879,YcK2kSVR1d2o,No,No,adversarial,False,0.0,True,1.0
17058,YBa92IrXFvJo,Yes,Yes,adversarial,False,0.0,True,1.0
30446,YF-47fRplQEc,No,Yes,adversarial,False,0.0,True,1.0
11197,Yi1u_2eZYYlE,No,Yes,random,False,0.0,True,1.0
685,YuhSDBwVrEdo,Yes,Yes,adversarial,False,0.0,True,1.0
9112,YJfaj4P3us9M,No,Yes,random,False,0.0,True,1.0
12697,YB-gTt3_rceQ,No,Yes,random,False,0.0,True,1.0
11093,YxQDq3A4Zfbo,No,Yes,adversarial,False,0.0,True,1.0
13191,YNX0gR9Eebp0,Yes,Yes,random,False,0.0,True,1.0
18035,Y3ue0gJM0THk,Yes,No,adversarial,False,0.0,True,1.0
25349,Y6ZwYgzcN6Is,Yes,No,popular,False,0.0,True,1.0
11499,YMTaLknnq4wc,Yes,No,popular,False,0.0,True,1.0
1343,YglAeihz0NAM,No,Yes,popular,False,0.0,True,1.0
14547,YIPfaRF76gVU,No,No,random,False,0.0,True,1.0
28911,YDAN1t9ukkg0,Yes,Yes,adversarial,False,0.0,True,1.0
10103,YWOywdRmySs0,No,No,random,False,0.0,True,1.0
13304,Yt1hj7se76wQ,Yes,No,popular,False,0.0,True,1.0
5996,YHUwXtfYRFwk,Yes,Yes,random,False,0.0,True,1.0
25439,YpHNMcX-9FDs,No,Yes,random,False,0.0,True,1.0
15411,Yrp3CQsWxVgE,No,Yes,adversarial,False,0.0,True,1.0
25867,YLP_DzNUkAKY,Yes,Yes,popular,False,0.0,True,1.0
7048,YhGWarNR6xmg,No,Yes,random,False,0.0,True,1.0
761,YgbtcDoh0q3c,No,No,random,False,0.0,True,1.0
19669,YmYQrjcYNrW0,Yes,Yes,adversarial,False,0.0,True,1.0
28979,YV8A0VRGdgwM,No,Yes,popular,False,0.0,True,1.0
2313,YCO6-i8NLbeo,No,Yes,popular,False,0.0,True,1.0
5813,Y_duNX6Vyd6g,Yes,No,popular,False,0.0,True,1.0
11750,Yy1a8PntuXYw,No,Yes,adversarial,False,0.0,True,1.0
9674,YE3D_z0aoUEg,Yes,No,popular,False,0.0,True,1.0
18680,YTgxst7Ft9js,Yes,Yes,random,False,0.0,True,1.0
2671,YBlbGXalLNVU,Yes,No,popular,False,0.0,True,1.0
15938,YinQOrxc_oZo,Yes,Yes,adversarial,False,0.0,True,1.0
13167,Y4_DjmCg8Ra8,No,Yes,random,False,0.0,True,1.0
7340,YOmmPaIAXN0s,No,No,random,False,0.0,True,1.0
19033,Y_z-bidQYVao,No,Yes,adversarial,False,0.0,True,1.0
26615,YtB8TiiXwKmA,Yes,Yes,adversarial,False,0.0,True,1.0
22762,YkF1KWybdRpM,Yes,No,adversarial,False,0.0,True,1.0
16847,YwBs02amFGXs,Yes,No,adversarial,False,0.0,True,1.0
22673,YCMUuelJFJ7Q,Yes,Yes,random,False,0.0,True,1.0
24205,YEcihYbSlyck,No,Yes,adversarial,False,0.0,True,1.0
11512,YyVjivgsU2aA,No,No,adversarial,False,0.0,True,1.0
29923,YPWjEfOkb6ro,Yes,No,random,False,0.0,True,1.0
3969,Y3MoF8myFs8Y,No,Yes,adversarial,False,0.0,True,1.0
13695,YMdlEswBfZMQ,Yes,Yes,popular,False,0.0,True,1.0
19485,Y14izd_i3ryE,No,No,adversarial,False,0.0,True,1.0
2046,YyVVLq4ao1Ck,Yes,No,adversarial,False,0.0,True,1.0
29164,Y5K1mISHwggI,Yes,Yes,adversarial,False,0.0,True,1.0
2417,YpaetCbEqp2w,Yes,Yes,random,False,0.0,True,1.0
21820,Y6CDl4CqOgMg,Yes,Yes,popular,False,0.0,True,1.0
8498,YEvZ3jOMYWxk,No,Yes,popular,False,0.0,True,1.0
23821,Yn4VktYihtJU,Yes,Yes,adversarial,False,0.0,True,1.0
4691,YHeEa1GZpUGI,Yes,Yes,random,False,0.0,True,1.0
19055,YWCYfCfW9NA0,Yes,Yes,popular,False,0.0,True,1.0
8780,YzBXoaQ1GVlc,Yes,No,popular,False,0.0,True,1.0
13107,Y1N_DtRpdAp8,No,Yes,adversarial,False,0.0,True,1.0
327,YtjCNwdOUiGc,Yes,No,popular,False,0.0,True,1.0
29557,YvaujJ7msKfc,No,No,popular,False,0.0,True,1.0
7856,Y1PvMtRIlZNI,Yes,Yes,random,False,0.0,True,1.0
6293,YKtinboYbmHQ,Yes,No,popular,False,0.0,True,1.0
22963,Y7MLERaOgK_Y,No,No,random,False,0.0,True,1.0
5847,YTdl9SmBbRnA,Yes,Yes,adversarial,False,0.0,True,1.0
25696,YBDpU2Qh77NE,Yes,Yes,popular,False,0.0,True,1.0
8779,YzEM94PH29VQ,No,No,adversarial,False,0.0,True,1.0
19800,YhVUmQfBIYe8,Yes,Yes,random,False,0.0,True,1.0
26834,YBrPFQDr99Gg,Yes,Yes,adversarial,False,0.0,True,1.0
14148,YPYP-r0nvbFk,Yes,Yes,popular,False,0.0,True,1.0
2123,YS0YE96w0YRk,No,Yes,popular,False,0.0,True,1.0
20594,Y3XuyGJqaXv8,No,Yes,random,False,0.0,True,1.0
9567,Y3RultJjvTWI,No,No,random,False,0.0,True,1.0
10991,YV4PLSw_WzVw,Yes,Yes,popular,False,0.0,True,1.0
6050,YfwhkCnOeyC0,Yes,Yes,random,False,0.0,True,1.0
5636,YbygBWUkpaC8,Yes,Yes,random,False,0.0,True,1.0
12768,Yo7-X8DAToGc,Yes,No,popular,False,0.0,True,1.0
25963,YZUmZgPL0ges,No,No,adversarial,False,0.0,True,1.0
29894,Y4UPOUGVMlEs,Yes,No,adversarial,False,0.0,True,1.0
28715,YxnVqvc7N7Po,Yes,No,adversarial,False,0.0,True,1.0
13250,Yv7BaYF0kagM,Yes,Yes,popular,False,0.0,True,1.0
20828,YEBCH7TPgiPc,No,No,popular,False,0.0,True,1.0
22855,Y1a2XWJ8NA_Q,Yes,Yes,popular,False,0.0,True,1.0
29475,Y--0w1YA1Hm4,No,No,adversarial,False,0.0,True,1.0
18641,YbQNX7vDalQw,No,Yes,adversarial,False,0.0,True,1.0
26301,YrvtA7c1I4xo,Yes,Yes,random,False,0.0,True,1.0
18237,YXamQAY_WXRY,No,Yes,random,False,0.0,True,1.0
17414,Yq3SEOW2m4WY,Yes,No,adversarial,False,0.0,True,1.0
20139,YPvWI4p74UOs,No,Yes,adversarial,False,0.0,True,1.0
29213,YDAN1t9ukkg0,Yes,No,popular,False,0.0,True,1.0
17849,YAR8-MVl_Mf8,No,Yes,popular,False,0.0,True,1.0
29649,YF-47fRplQEc,No,No,random,False,0.0,True,1.0
18631,YwnqUgK_-fo4,Yes,No,adversarial,False,0.0,True,1.0
1810,Yq46VXJ6JN9M,No,No,adversarial,False,0.0,True,1.0
26250,YpHNMcX-9FDs,No,Yes,adversarial,False,0.0,True,1.0
7607,YB8rdur4aams,Yes,Yes,adversarial,False,0.0,True,1.0
8199,Y5eSRL3PRHzo,Yes,No,popular,False,0.0,True,1.0
3375,YEQVWhHmT_cE,Yes,Yes,adversarial,False,0.0,True,1.0
23717,YnuZEAuAl8hQ,Yes,No,adversarial,False,0.0,True,1.0
8789,YMPLZUg89y5U,Yes,Yes,adversarial,False,0.0,True,1.0
21723,YDn3buZWMzwY,No,Yes,adversarial,False,0.0,True,1.0
151,YVjSEIRnLAh8,Yes,Yes,random,False,0.0,True,1.0
20520,Yt4prXmPwthg,No,No,random,False,0.0,True,1.0
27424,YK8-b0VtNOqA,Yes,Yes,adversarial,False,0.0,True,1.0
6271,YSGaIvgwwWSE,No,Yes,random,False,0.0,True,1.0
31128,YJmWaRt8-u0s,No,Yes,popular,False,0.0,True,1.0
29856,Yjj2RyNDj7no,Yes,Yes,popular,False,0.0,True,1.0
14410,YsJrFyjfrL-g,Yes,Yes,random,False,0.0,True,1.0
8584,Y3qrVku794u0,Yes,Yes,random,False,0.0,True,1.0
8038,Yjf4iyQPJSvk,Yes,No,adversarial,False,0.0,True,1.0
19857,YP12nvSpKXcs,No,No,random,False,0.0,True,1.0
22941,YLBe33dw9ezg,No,Yes,adversarial,False,0.0,True,1.0
28831,Y-mhFGevxLUg,No,Yes,adversarial,False,0.0,True,1.0
26643,YcNARVD02-tw,Yes,No,popular,False,0.0,True,1.0
4915,YItS07xtdi4s,No,Yes,adversarial,False,0.0,True,1.0
1465,YdlsiellSFf0,No,No,popular,False,0.0,True,1.0
11636,YRfGapDlAYoQ,No,No,adversarial,False,0.0,True,1.0
15321,YHqnSyliKTKA,Yes,Yes,popular,False,0.0,True,1.0
21664,YoiIi6H83Y38,Yes,Yes,random,False,0.0,True,1.0
25740,YHdPSebdDxe4,No,No,random,False,0.0,True,1.0
10410,Y6ZFU4PqXmoI,No,No,adversarial,False,0.0,True,1.0
11320,YszkiW0GXEOI,Yes,Yes,popular,False,0.0,True,1.0
5753,YH7rd9bZtbgc,No,No,random,False,0.0,True,1.0
30907,Y30D1tqNFHMc,Yes,Yes,adversarial,False,0.0,True,1.0
1162,YFR7BDRhMATo,Yes,No,popular,False,0.0,True,1.0
22546,YA0E_UiD-fR4,No,Yes,random,False,0.0,True,1.0
2207,Y0a9wVat2PWk,No,Yes,adversarial,False,0.0,True,1.0
6068,YGuizRlAQ8qQ,No,Yes,adversarial,False,0.0,True,1.0
22885,Y3ndid3jni7M,No,Yes,random,False,0.0,True,1.0
5877,YAgaiowyYt88,No,No,popular,False,0.0,True,1.0
14888,YKSHpYhuTotY,No,No,random,False,0.0,True,1.0
23910,YW4GEwnXc9tQ,Yes,No,adversarial,False,0.0,True,1.0
2218,Ya0yXS7PmVR0,Yes,Yes,popular,False,0.0,True,1.0
18145,YTd2EEDdFlRY,No,Yes,adversarial,False,0.0,True,1.0
2531,YpaetCbEqp2w,Yes,No,adversarial,False,0.0,True,1.0
9167,YIvfaKPDWC00,Yes,Yes,popular,False,0.0,True,1.0
17313,YzF3xXn6NTyU,No,No,random,False,0.0,True,1.0
12388,YcFHFVGOtp6g,Yes,No,adversarial,False,0.0,True,1.0
11998,YCchRf2jq6fc,No,Yes,random,False,0.0,True,1.0
8002,YRtenf2XSXRc,Yes,Yes,popular,False,0.0,True,1.0
18290,YWCYfCfW9NA0,Yes,Yes,random,False,0.0,True,1.0
28590,Yc3nlaAkv9bA,No,Yes,random,False,0.0,True,1.0
27316,Y54eRRbCtPn8,No,No,adversarial,False,0.0,True,1.0
19900,YKJKHDKKW3XU,Yes,Yes,random,False,0.0,True,1.0
20008,YW7OJevEgq7w,No,Yes,popular,False,0.0,True,1.0
1363,YCM49C3RkzV8,Yes,Yes,popular,False,0.0,True,1.0
8759,Ycr0GiZr0TNY,No,No,random,False,0.0,True,1.0
26281,YR91bUbtKrRs,Yes,Yes,adversarial,False,0.0,True,1.0
29495,YJdFmMw0zyKA,No,No,popular,False,0.0,True,1.0
5927,YbygBWUkpaC8,Yes,No,adversarial,False,0.0,True,1.0
14899,YhxbmDeNSO6Q,Yes,Yes,popular,False,0.0,True,1.0
20760,Y404cD3bVXDc,No,No,adversarial,False,0.0,True,1.0
20048,YD4s5aHrsBgs,Yes,Yes,random,False,0.0,True,1.0
9192,YE3D_z0aoUEg,Yes,Yes,random,False,0.0,True,1.0
30799,YJmWaRt8-u0s,No,No,adversarial,False,0.0,True,1.0
9292,YJZloTOdIY_c,Yes,Yes,adversarial,False,0.0,True,1.0
6017,YO90Qy2xG6oA,Yes,Yes,adversarial,False,0.0,True,1.0
18167,YrbO727iF03I,Yes,Yes,adversarial,False,0.0,True,1.0
27105,YBrPFQDr99Gg,Yes,Yes,popular,False,0.0,True,1.0
19096,Y7XUt6sQS7nM,No,No,adversarial,False,0.0,True,1.0
3213,YEQVWhHmT_cE,Yes,Yes,random,False,0.0,True,1.0
3468,YNeWW30WZjPc,Yes,Yes,random,False,0.0,True,1.0
15706,Y2EsxcKe1A4w,No,Yes,adversarial,False,0.0,True,1.0
3587,Y41D0yXSBqfI,Yes,No,adversarial,False,0.0,True,1.0
17743,Yc0IggDOisOo,No,Yes,adversarial,False,0.0,True,1.0
21765,Yne2DpKCIr4Y,No,No,random,False,0.0,True,1.0
10962,YAJtNitYMa1I,Yes,Yes,adversarial,False,0.0,True,1.0
5811,YGuizRlAQ8qQ,No,No,random,False,0.0,True,1.0
8227,YITlqMkR5alY,No,No,random,False,0.0,True,1.0
18916,YZ3wDry8nnJs,Yes,Yes,adversarial,False,0.0,True,1.0
3082,YzEaGx6an4es,No,No,popular,False,0.0,True,1.0
19649,YAgh2EKINlSw,No,No,random,False,0.0,True,1.0
3909,YjjHIINDfE1c,Yes,Yes,popular,False,0.0,True,1.0
6389,YEbpOXac13yo,No,Yes,adversarial,False,0.0,True,1.0
30383,Y7upINC4seBw,No,Yes,adversarial,False,0.0,True,1.0
19690,YAxd__X2rixk,Yes,Yes,random,False,0.0,True,1.0
21664,Y7_smJ8VbfSU,No,Yes,popular,False,0.0,True,1.0
29430,Yz1ax0QPpd14,Yes,No,popular,False,0.0,True,1.0
29279,YvaujJ7msKfc,No,Yes,adversarial,False,0.0,True,1.0
14320,YVOXl8iR-HnI,Yes,Yes,random,False,0.0,True,1.0
22392,Y-mb4Fw4Z0xg,No,Yes,popular,False,0.0,True,1.0
23259,YKJhGuhNHToA,No,No,popular,False,0.0,True,1.0
30005,YndxkSQKxaak,No,Yes,popular,False,0.0,True,1.0
16109,YinQOrxc_oZo,Yes,No,popular,False,0.0,True,1.0
8957,Y3qrVku794u0,Yes,Yes,adversarial,False,0.0,True,1.0
22481,Yne2DpKCIr4Y,No,Yes,adversarial,False,0.0,True,1.0
25535,Ym8wV38lf2jg,No,Yes,random,False,0.0,True,1.0
26434,Y6pssFJ0m-kU,Yes,Yes,random,False,0.0,True,1.0
21688,Yf8WPf5F22xI,Yes,Yes,random,False,0.0,True,1.0
6710,Y6eX6bJOFftA,Yes,Yes,random,False,0.0,True,1.0
16133,Y_oKXrY5Ff0g,Yes,Yes,random,False,0.0,True,1.0
15875,Y-oy0BkpMGAk,Yes,Yes,adversarial,False,0.0,True,1.0
12595,YMj_BO-iK1G4,No,No,popular,False,0.0,True,1.0
10957,YLxu-3_h4kc4,Yes,No,popular,False,0.0,True,1.0
25458,Y27HIamF8pKo,No,Yes,popular,False,0.0,True,1.0
6539,YxUWSHYoslPQ,No,Yes,random,False,0.0,True,1.0
15456,YKSHpYhuTotY,No,Yes,adversarial,False,0.0,True,1.0
12169,YtaYKM1OSTwE,No,No,adversarial,False,0.0,True,1.0
27081,YG0IsabU5hn4,Yes,No,adversarial,False,0.0,True,1.0
1779,Yq46VXJ6JN9M,No,No,random,False,0.0,True,1.0
8601,Yktc_tJxw8sc,No,No,random,False,0.0,True,1.0
16199,YpuZL08fzpXk,No,Yes,popular,False,0.0,True,1.0
11854,YUE3XnVFodMI,Yes,Yes,popular,False,0.0,True,1.0
21582,Y2ceUOv8A3FE,Yes,Yes,random,False,0.0,True,1.0
19747,YnaPgJvWTIY4,No,No,random,False,0.0,True,1.0
15676,YvruDH_YLaPI,No,Yes,popular,False,0.0,True,1.0
8971,Yktc_tJxw8sc,No,Yes,adversarial,False,0.0,True,1.0
29055,YSQHYl2Kp5ww,No,Yes,random,False,0.0,True,1.0
20395,YFf8bCCJfVX4,No,No,random,False,0.0,True,1.0
29602,YlrKGCtSsAkA,Yes,Yes,popular,False,0.0,True,1.0
6864,Yg5l3Bz6lWnc,Yes,Yes,adversarial,False,0.0,True,1.0
6752,YFDwK7T1JO_0,Yes,Yes,random,False,0.0,True,1.0
28794,Y6dLkgq9EKPE,No,No,random,False,0.0,True,1.0
1098,Ypaf0nyjg1Js,Yes,Yes,popular,False,0.0,True,1.0
15923,YDzKjogSVOLM,No,No,popular,False,0.0,True,1.0
18130,YY3lNEe-ZGF0,No,No,random,False,0.0,True,1.0
24910,YBwnGxJD9xh8,Yes,Yes,random,False,0.0,True,1.0
17128,Yg6CY7qvu81k,Yes,Yes,random,False,0.0,True,1.0
22374,YmJ6ZO3xEcgw,Yes,Yes,random,False,0.0,True,1.0
12221,YzFzPOsOKog4,Yes,Yes,popular,False,0.0,True,1.0
28909,YR8bHTHnF8j4,No,No,adversarial,False,0.0,True,1.0
23236,Yyrxa6_P2I80,Yes,No,adversarial,False,0.0,True,1.0
