entry_id,audio_index,label,response,correct,mean_angle,std_angle,angle_count,sampling_method,vsv_lambda
25683,Y7JWHbs3gu1w,No,Yes,False,85.86129792531331,5.3630975089810065,96,adversarial,0.05
18810,YOxUVcZmeiyI,No,No,True,86.61381093660991,3.7231721741606685,96,random,0.05
4797,Y2JutOgAnqWA,Yes,Yes,True,84.8621084690094,5.139927098351429,64,popular,0.05
7225,YXrJcmftCY04,No,No,True,86.54922040303548,4.122063760872947,96,popular,0.05
29853,YXWw7ZM1c_QA,Yes,No,False,87.94547748565674,3.2408005577664616,96,adversarial,0.05
30550,Y8o-Y4QP8LWs,No,No,True,86.50425680478413,3.7839887134842436,96,popular,0.05
27441,Y8ycflE3dIHw,No,Yes,False,88.77742111682892,3.669212747200173,64,adversarial,0.05
28909,YR8bHTHnF8j4,No,No,True,86.30209382375081,4.717615763475167,96,adversarial,0.05
2392,YD9tinq3RMpU,Yes,Yes,True,90.49466359615326,5.915944856825352,64,popular,0.05
2291,YtfOIhQpYYe8,Yes,No,False,85.94517223040263,5.477860645864982,96,random,0.05
23683,Y4pv3w--cRrA,No,Yes,False,85.7236807346344,7.910124137113708,64,random,0.05
16532,YQv1HXaT-28U,Yes,Yes,True,85.08078503608704,5.699441726097623,64,popular,0.05
7020,YXIooZl1QdM4,Yes,Yes,True,86.10772434870402,4.719990996069124,96,popular,0.05
22610,Y1a2XWJ8NA_Q,Yes,No,False,87.07864149411519,3.0769611201513363,96,adversarial,0.05
121,YYQSuFyFm3Lc,No,No,True,86.75560514132182,3.8703701555478833,96,popular,0.05
1917,Y_AcJVyToQUQ,Yes,Yes,True,83.72770029306412,7.6781093101535545,64,random,0.05
25972,YMSziND26UTA,Yes,Yes,True,87.75609183311462,3.776968210900995,64,adversarial,0.05
29131,Yz1ax0QPpd14,Yes,No,False,89.43316539128621,3.154035452910682,96,adversarial,0.05
14467,YPVvi2SDOjVc,Yes,Yes,True,88.03807890415192,7.059420243327443,64,popular,0.05
19167,YnLZeG9LaLgw,Yes,Yes,True,86.30649081865947,4.6714916025122175,96,popular,0.05
25816,YIKnx3hJv1bs,Yes,No,False,84.31262358029683,5.580543958017684,96,popular,0.05
14326,YGkb4f6yodPE,Yes,Yes,True,83.39834976196289,5.998470744260374,64,popular,0.05
13695,YMdlEswBfZMQ,Yes,Yes,True,85.9573665857315,5.063224832585461,64,popular,0.05
6535,Y35b9BSmN5JM,Yes,Yes,True,85.75171613693237,5.846741747184174,96,adversarial,0.05
28794,Y6dLkgq9EKPE,No,No,True,86.75561634699504,3.3043732950794196,96,random,0.05
927,Y9ZZHvwaH-CU,Yes,Yes,True,85.20487467447917,5.396800875279266,96,popular,0.05
14157,Y86dNVnTwH6U,Yes,Yes,True,86.8134519259135,3.3483355479156476,96,random,0.05
18223,YKVAIaRPry24,Yes,No,False,88.10930013656616,3.0255093415081977,96,adversarial,0.05
5133,YgQMTOKsCIyk,No,Yes,False,87.82579867045085,4.000852200400017,96,adversarial,0.05
24661,YS8k47ME-YT4,No,Yes,False,86.99736547470093,4.345717937864493,64,adversarial,0.05
29156,YQ0anPAIkfBE,No,No,True,88.11397933959961,3.049924787635314,64,random,0.05
19298,YnLtNjMimLE0,Yes,Yes,True,85.48476803302765,6.20307195239731,64,random,0.05
12521,YptIksg9KEac,Yes,Yes,True,86.0404630502065,4.700427986564989,96,adversarial,0.05
28353,YBoe3MeEpn_c,No,No,True,87.51848117510478,5.794666281221227,96,adversarial,0.05
27705,Y3hzy-FL24no,Yes,No,False,86.60401364167531,6.265804390595171,96,adversarial,0.05
14083,YXPebkNzsnRI,No,Yes,False,84.76346814632416,5.343460911011784,64,popular,0.05
13123,Yv7BaYF0kagM,Yes,Yes,True,87.16442783673604,3.7961305038795934,96,adversarial,0.05
16540,YTSnq6n8tElo,Yes,No,False,86.13147616386414,4.710059288927568,96,adversarial,0.05
13440,YC8kR19NvynA,Yes,Yes,True,82.226302921772,9.009581990897786,64,adversarial,0.05
25822,YObWjGBJF_94,Yes,Yes,True,87.18128101030986,3.273074365003086,96,adversarial,0.05
620,Y14ekd4nkpwc,Yes,No,False,87.59268283843994,4.2282841451453566,96,adversarial,0.05
8675,YLWng-4PDzPM,No,Yes,False,88.45894328753154,6.568016766470002,96,random,0.05
24642,YQoEal_hKz4Q,No,Yes,False,87.15987956523895,3.598209907673097,64,random,0.05
22653,YVMsbrcHPBfk,No,Yes,False,84.93229492505391,5.41112111024234,96,adversarial,0.05
20827,Ya3GzZKxUTy8,Yes,Yes,True,86.347212433815,4.676267369099767,64,random,0.05
29537,YAf4a-9rcnP0,No,Yes,False,84.79256828625996,5.664214728037643,96,adversarial,0.05
4488,Y0NGSrwioYjA,No,Yes,False,83.25742888450623,7.494440899452084,96,popular,0.05
8025,YD9GHUPGWsV0,No,Yes,False,85.18905007839203,6.447787336138627,64,popular,0.05
9674,YE3D_z0aoUEg,Yes,No,False,87.54475792249043,4.849759620307922,96,popular,0.05
7719,Yjs4dr5JusdM,No,Yes,False,88.62952411174774,3.2963525839372156,64,random,0.05
5569,YAgaiowyYt88,No,Yes,False,88.32252669334412,3.10034912365911,96,random,0.05
5546,YLKhokVsJhN0,No,Yes,False,86.54191946983337,6.37583821733802,64,adversarial,0.05
27790,YcN-oYKd-M4E,Yes,Yes,True,85.7973997592926,6.674333802353093,64,random,0.05
8002,YRtenf2XSXRc,Yes,Yes,True,88.31067887941997,3.5839772141152904,96,popular,0.05
23896,Yk1QxQ4jJaEQ,Yes,Yes,True,85.07444930076599,4.579476051930275,96,random,0.05
23718,Y1wW0YJQ-Xa0,Yes,Yes,True,85.09627715746562,4.753925371447068,96,popular,0.05
5101,YVeCSHwtkBZU,Yes,Yes,True,85.71176703770955,4.43689004803528,96,random,0.05
1006,Ypaf0nyjg1Js,Yes,Yes,True,85.82077467441559,3.698281547197356,64,random,0.05
2223,YD9tinq3RMpU,Yes,Yes,True,91.68380725383759,5.506189639635367,64,random,0.05
702,YYQGW5AwDOIo,No,Yes,False,86.27157306671143,3.9762580140444324,96,adversarial,0.05
1882,Y31WGUPOYS5g,No,Yes,False,87.72512304782867,5.1945250569156025,64,adversarial,0.05
18692,YY3lNEe-ZGF0,No,No,True,85.98967425028484,3.646705407034395,96,adversarial,0.05
5381,YqF72bT878gw,Yes,Yes,True,87.04343287150066,4.7199827101035625,96,popular,0.05
24823,YMOxddxW5PXs,Yes,Yes,True,86.38470880190532,3.502874593412494,96,adversarial,0.05
22026,YU5ij0M7T-hk,Yes,Yes,True,87.66689264774323,3.070113997962219,64,adversarial,0.05
11840,Y473wBEwC35M,No,Yes,False,86.17636752128601,4.268408343294194,96,adversarial,0.05
13846,Y4_DjmCg8Ra8,No,Yes,False,84.41361367702484,6.484267909018978,64,popular,0.05
9161,YnlC4UI4hZ60,No,No,True,84.90322705109914,5.543004805244842,96,random,0.05
12724,YPkmpxrsidZM,No,No,True,85.5159850915273,3.853837467794088,96,adversarial,0.05
25613,YLP_DzNUkAKY,Yes,Yes,True,88.95652945836385,3.4759183074528357,96,adversarial,0.05
18872,YY3lNEe-ZGF0,No,No,True,86.77915565172832,3.2357572764661655,96,popular,0.05
16829,Y2JV3emH50XU,No,No,True,87.37913306554158,6.0832000125044985,96,random,0.05
19281,Y3XcIVh40pTI,No,Yes,False,89.12406826019287,3.025970980153593,64,random,0.05
26383,YtwFypUcdgRc,No,Yes,False,87.84388947486877,3.3913403888216718,96,random,0.05
10887,YAMQei29haCw,No,No,True,84.79381167888641,6.274643412862654,64,popular,0.05
15915,YBzHTqyX69pI,No,Yes,False,87.13492047786713,4.924497470854303,64,random,0.05
22820,YBOB65Nd0pXo,No,Yes,False,85.65631699562073,5.177562175144354,96,random,0.05
16829,YPTyFYxXdut4,No,Yes,False,86.47897191842397,4.599135006208872,96,popular,0.05
24185,YjYPU6aSDo88,Yes,Yes,True,86.7686177889506,3.855383891341953,96,adversarial,0.05
23182,Y0Dt-pH0pW-Y,Yes,No,False,87.58520770072937,3.121056179253202,96,popular,0.05
24059,YMOxddxW5PXs,Yes,Yes,True,85.76722514629364,4.503466432171252,64,random,0.05
21242,YAFgGoY8Ihhg,Yes,Yes,True,87.13496208190918,5.164173227541118,64,random,0.05
840,Y9ZZHvwaH-CU,Yes,Yes,True,84.78319772084554,6.3554421481333705,96,random,0.05
3400,YUCy1BEx8jBE,No,Yes,False,82.9707864522934,8.306247437506702,64,adversarial,0.05
28130,YJHhEjsAkZoc,No,Yes,False,87.64111971855164,3.6340926848991844,96,random,0.05
15967,YECw5Yf7QoMo,No,No,True,87.66485393047333,3.3812074605572557,64,adversarial,0.05
15503,YvruDH_YLaPI,No,Yes,False,87.23941898345947,4.839577089412717,96,adversarial,0.05
21223,YsI7_ycEYzAY,No,Yes,False,85.615309715271,4.151711478730211,96,random,0.05
13922,Y13CBvjHZhOA,Yes,Yes,True,86.09466640154521,6.364901461401052,96,adversarial,0.05
16249,YI_vN_BFUr0Y,No,Yes,False,89.07432496547699,3.1035609100021953,64,random,0.05
6333,YrUq4w4EUSWA,No,No,True,85.85624233881633,4.869845141376539,96,popular,0.05
17824,YDc2WEiRk0rA,Yes,Yes,True,84.03469967842102,7.045299444845333,64,random,0.05
30043,Y-JP1GqPEKtw,Yes,Yes,True,85.21944427490234,5.367462196994907,64,random,0.05
10182,YErxgH5g3Kx0,No,Yes,False,86.43009606997173,4.042197224785265,96,random,0.05
19606,YPZBUdlKwX04,No,No,True,86.35102397203445,5.841537464675212,64,random,0.05
537,Ykx6Rj4MDIAw,No,No,True,86.88115429878235,4.7773919997825764,96,popular,0.05
9147,Y-nQHwrRLfc0,Yes,Yes,True,83.46290194988251,6.093725434760436,96,adversarial,0.05
4340,Yfx4r_KuW6No,Yes,Yes,True,84.84835433959961,5.35495023618494,64,random,0.05
7885,Y59VP93Tzjmg,No,Yes,False,85.97545921802521,4.785573207866508,64,popular,0.05
20946,YmWqH2xwjkYA,No,Yes,False,87.70988289515178,3.094542653890154,96,random,0.05
27997,Yt3VFlDiEKgY,Yes,Yes,True,86.33368857701619,3.6485885348749574,96,random,0.05
8851,Y1slvoNgzBLE,Yes,Yes,True,86.86618149280548,3.8785767221237792,64,random,0.05
18823,YbQNX7vDalQw,No,Yes,False,84.37007963657379,5.656433671574641,96,popular,0.05
23521,YFJkvAMLmejY,Yes,Yes,True,86.58687090873718,7.56850235030737,64,random,0.05
2052,YkEP-BwMarf8,No,No,True,85.59840913613637,7.217118189070844,96,popular,0.05
5227,YgQMTOKsCIyk,No,No,True,85.13389154275258,6.720844385847558,96,popular,0.05
2116,YPb6MqpdX5Jw,No,Yes,False,86.90108974774678,3.5954925534700646,96,adversarial,0.05
27998,Y4sb9jN0SgTM,No,Yes,False,87.03734612464905,6.243869686431733,64,adversarial,0.05
16199,YpuZL08fzpXk,No,Yes,False,87.33274706204732,5.629436203261869,96,popular,0.05
15552,YLVvS3s9dFKw,No,Yes,False,85.66670644283295,4.80512355910768,64,adversarial,0.05
10224,Ye4ph6bIC5zc,Yes,Yes,True,85.99651718139648,4.225249781750627,64,random,0.05
1558,YcPiSd5nJLrI,No,Yes,False,83.90965867042542,6.8015265795884385,64,random,0.05
21255,Y466ucPGoNSQ,Yes,Yes,True,85.38577246665955,7.024451986286441,96,popular,0.05
15019,YLVvS3s9dFKw,No,Yes,False,86.26511573791504,3.60405853689871,96,random,0.05
31290,YeXj9OAik5cc,Yes,Yes,True,86.89275395870209,5.281556264967161,64,popular,0.05
9856,YNDaVSIJaXVs,No,No,True,86.24370328585307,4.14123724816014,96,random,0.05
15500,YUV1kdjwpy6U,No,No,True,86.11682975292206,7.39491967550375,64,popular,0.05
20613,YnaPgJvWTIY4,No,Yes,False,86.0411148071289,4.0281698472632845,96,popular,0.05
11381,Yr2djvq1vc68,Yes,Yes,True,83.87493848800659,7.16403585139647,64,random,0.05
3700,YNeWW30WZjPc,Yes,No,False,85.67655507723491,5.678241696480557,96,adversarial,0.05
20629,YSCow4mpBsGY,Yes,No,False,86.62158926328023,5.111381357528723,96,adversarial,0.05
27350,YG0IsabU5hn4,Yes,No,False,86.46716070175171,4.070714773766779,96,popular,0.05
22252,Y0Dt-pH0pW-Y,Yes,No,False,85.39973449707031,4.837381385849566,96,random,0.05
28867,YcN-oYKd-M4E,Yes,No,False,86.76055630048116,4.4088348540665665,96,popular,0.05
15257,Yazh_-OkQ-uI,Yes,Yes,True,85.27513885498047,6.161790321271147,96,adversarial,0.05
26899,YmSF_FqBtRPs,No,No,True,86.37520813941956,5.25947781450003,96,random,0.05
6467,Yjlwe9jtu5Gw,Yes,No,False,85.34707983334859,4.880161873181626,96,adversarial,0.05
24389,Yeu5bq0A3XVQ,No,Yes,False,83.28837066888809,8.385566684907042,64,popular,0.05
27948,YTSdAJWJ-tW0,Yes,Yes,True,86.12914387385051,5.811228725681324,96,adversarial,0.05
15197,YdJYO3RbBabE,Yes,Yes,True,87.00404000282288,4.532071078269659,64,popular,0.05
24585,YWUpeplQr3A4,No,Yes,False,87.56920258204143,6.230219783772158,96,random,0.05
2889,Y3wV3ST-c4PE,No,No,True,88.58610693613689,2.749471719985133,96,popular,0.05
23938,YHxZADVzNIqs,No,Yes,False,88.6401686668396,5.510228412071766,64,adversarial,0.05
4060,Y6Nvu6EcpdE8,Yes,Yes,True,85.95652341842651,3.327846835524749,96,adversarial,0.05
3312,YlfO471Rn61k,Yes,Yes,True,87.22195100784302,4.092247088697971,64,random,0.05
1397,Yup2PpjTzyyc,Yes,Yes,True,89.48253043492635,3.4691024029981135,96,adversarial,0.05
13948,YN_s9F4CI_98,Yes,No,False,85.9177325963974,5.364415733628038,64,popular,0.05
4743,Y79XDcI6xZm0,Yes,Yes,True,83.93697392940521,7.508750967758061,64,random,0.05
5544,Y7QN3lwOzfdg,No,Yes,False,87.03011592229207,3.1022841849337977,96,random,0.05
14780,YJp64Whpr3BA,No,No,True,87.01247660319011,3.4189930799561705,96,adversarial,0.05
24363,Y3rna9zo5ZOs,Yes,Yes,True,83.71687090396881,7.153006824669507,64,random,0.05
4461,Y_iUX8CibElk,No,Yes,False,88.86334347724915,3.8541858974800203,96,random,0.05
15124,YCvNAwby6Xos,No,Yes,False,84.13112020492554,6.540564648847953,64,popular,0.05
1743,YQvATUKXYFBs,No,Yes,False,86.40228088696797,4.961026066419731,96,adversarial,0.05
25746,Y4eyY1w2QyM0,Yes,No,False,86.51084327697754,6.312973298540649,96,popular,0.05
1245,Yzq00Oe1ecpE,No,No,True,86.2331223487854,3.3998743414224535,96,adversarial,0.05
5405,YZ1Cyj4N05lk,No,Yes,False,83.93139213323593,7.3892947611638125,64,adversarial,0.05
2794,YAbplcXwXnvE,Yes,Yes,True,85.6292724609375,4.24505104024439,96,popular,0.05
20399,YnaPgJvWTIY4,No,No,True,85.51295781135559,4.399221170534601,96,adversarial,0.05
23768,YXz56Q2Q5j5c,Yes,Yes,True,85.26202456156413,5.158708051320803,96,adversarial,0.05
17389,YNwoBDrTlbTI,No,No,True,88.37867705027263,3.2762535682511738,96,adversarial,0.05
3364,Y41D0yXSBqfI,Yes,Yes,True,86.95392870903015,3.9108546645923115,96,random,0.05
27507,YBUAPM4D3-h8,Yes,Yes,True,86.3746923605601,3.6182421285954662,96,adversarial,0.05
17782,YBGEMgl1xjac,No,No,True,86.50098605950673,5.479277443867804,96,popular,0.05
2160,Ydxow2DcTrwk,No,Yes,False,86.38004744052887,7.501441833864872,64,adversarial,0.05
16905,YKOBkbROPv4c,No,No,True,87.2044247786204,4.2038074535627015,96,popular,0.05
5552,YOUUckswAaNI,Yes,Yes,True,84.9700988928477,4.428479935795705,96,random,0.05
21165,YQt0_xTadAT0,No,No,True,87.64931011199951,5.568552471241002,96,popular,0.05
5050,YjjfUaMQaG1A,No,Yes,False,82.68324951330821,7.479089161026208,96,popular,0.05
2183,Ya0yXS7PmVR0,Yes,No,False,87.7668399810791,4.885187772527943,96,adversarial,0.05
1081,YXJba7pTbpD0,No,No,True,88.6810714006424,5.245235929227854,64,random,0.05
29602,YlrKGCtSsAkA,Yes,No,False,86.93630313873291,4.32903134236833,96,popular,0.05
26250,YMSziND26UTA,Yes,No,False,85.67283980051677,5.17755211302678,96,popular,0.05
2510,YRNBoH2LHQEM,No,No,True,86.960151831309,4.283500876462324,96,adversarial,0.05
19083,Y-EaZ7EJJUl0,No,Yes,False,87.40611863136292,3.0435573094130945,96,popular,0.05
4293,YZYWCwfCkBp4,Yes,No,False,87.7365661462148,3.7562803876193027,96,adversarial,0.05
24274,YFJkvAMLmejY,Yes,Yes,True,88.62291638056438,5.04168056736834,96,adversarial,0.05
13966,YMjSegUnQXr4,No,Yes,False,87.86576652526855,5.816001748381219,96,random,0.05
23148,YCBwXKOpJY_o,Yes,Yes,True,87.52956414222717,3.455146617917417,96,adversarial,0.05
2005,YkEP-BwMarf8,No,Yes,False,86.11504618326823,5.899537553935968,96,adversarial,0.05
26387,YcNARVD02-tw,Yes,Yes,True,86.66300690174103,5.290822524192954,64,adversarial,0.05
19975,Y5t6tSW0yT40,Yes,Yes,True,87.86225660641988,3.272822716250785,96,adversarial,0.05
12313,Y8b9z7N25DmU,No,No,True,85.90408738454182,4.608798089073152,96,random,0.05
13442,YPYP-r0nvbFk,Yes,Yes,True,86.82876992225647,5.0634101775067055,64,random,0.05
26125,YEfk5kdn9lR8,No,No,True,86.72604910532634,6.060045483410575,96,adversarial,0.05
4753,Y_iUX8CibElk,No,No,True,87.14670475323994,3.709542907448982,96,popular,0.05
15377,Yoklu5ZJD_2U,No,Yes,False,87.1238123178482,4.7404658776876705,64,random,0.05
26195,Y3qTL7QRk-tg,No,Yes,False,86.96361446380615,3.4830183136656863,64,random,0.05
27234,YtwFypUcdgRc,No,Yes,False,85.947194258372,3.306207396530389,96,adversarial,0.05
25525,YFi4-IqJo2xQ,No,No,True,86.21881087621053,3.9453240381687276,96,adversarial,0.05
16159,YGMP8m09j5vk,No,No,True,85.65178306897481,5.236307347060201,96,adversarial,0.05
12722,YqPYwp1K4sZE,No,No,True,86.20356663068135,4.242538039335026,96,popular,0.05
14211,YhxbmDeNSO6Q,Yes,Yes,True,85.24069476127625,5.624567906258788,96,random,0.05
17726,Yek9Fsmm3xqk,No,No,True,86.96029146512349,4.4088145672456385,96,popular,0.05
3145,YxBZnvfniA1c,No,Yes,False,88.22166419029236,3.4372448613131703,64,random,0.05
22918,YtJhVH3VIrnE,Yes,Yes,True,86.93292697270711,5.1378210744137185,96,random,0.05
28839,YGGgQR7aIofY,Yes,Yes,True,86.70442616939545,4.629891110291939,64,random,0.05
8778,Y-nQHwrRLfc0,Yes,Yes,True,84.27645611763,5.304625393002008,64,random,0.05
9608,Y-NrFeH-kBSM,Yes,Yes,True,84.16660062472026,6.139035237192161,96,popular,0.05
28547,Y4CAMv5nlr-0,No,No,True,87.9284786383311,2.491024059783388,96,adversarial,0.05
25349,Y6ZwYgzcN6Is,Yes,No,False,89.16581797599792,3.569132097285114,96,popular,0.05
16421,YfWvWhLJ5Fow,Yes,Yes,True,85.3175257841746,6.414414775628971,96,adversarial,0.05
10533,Y6ZFU4PqXmoI,No,No,True,88.24181429545085,5.714216565262745,96,popular,0.05
19868,YsbW7XwwUtSU,No,No,True,86.2468597094218,5.677401150991616,96,popular,0.05
23805,Y3ndid3jni7M,No,Yes,False,85.58511432011922,5.209667753389315,96,popular,0.05
23291,Y0G7rb74R-2A,Yes,Yes,True,87.57113742828369,2.885480539735094,96,adversarial,0.05
11373,YMTaLknnq4wc,Yes,No,False,85.16184616088867,6.3258259311772616,96,adversarial,0.05
12094,YsTMKled6Q1M,Yes,No,False,87.96199854214986,3.9354989082678573,96,popular,0.05
9589,YE3Q1jfTeuWs,No,No,True,87.53434316317241,3.80969180712795,96,adversarial,0.05
30751,Y77nElZGi5NU,Yes,Yes,True,86.70242941379547,6.504123810873048,64,adversarial,0.05
6356,Y4Ujigme2IxY,Yes,Yes,True,86.13252782821655,5.179532606304639,64,random,0.05
27291,Y1FNJbN-eHY4,Yes,Yes,True,86.51514315605164,4.43865914438349,96,random,0.05
26910,Y5OM3tJh51pE,Yes,Yes,True,84.27525115013123,4.616907133545704,96,random,0.05
9697,YE3Q1jfTeuWs,No,Yes,False,87.47954591115315,3.959723474247417,96,popular,0.05
21102,YtTB0BK39JI8,Yes,Yes,True,86.39313864707947,4.557876223257745,96,random,0.05
14920,YLCwSUVuTyvg,Yes,Yes,True,84.96401846408844,6.1591988883049495,64,random,0.05
27599,Y4ftDFi4684Y,No,No,True,87.5732827981313,2.6287757985156697,96,adversarial,0.05
24643,Yk1QxQ4jJaEQ,Yes,Yes,True,81.95304411649704,8.281509030472263,64,adversarial,0.05
273,YfsBR7e_X_0Y,No,Yes,False,87.62022129694621,3.216726550501329,96,random,0.05
16368,Y4fz0-Kx2oNs,Yes,Yes,True,88.12721014022827,2.496239772835425,64,popular,0.05
21904,Y1a2XWJ8NA_Q,Yes,Yes,True,85.00769821802776,4.118706276038002,96,random,0.05
31207,YoN0IcZaHD_8,No,No,True,84.9396189848582,4.676470678192897,96,popular,0.05
22319,YKJhGuhNHToA,No,Yes,False,86.60883800188701,5.784526663551104,96,random,0.05
1162,YFR7BDRhMATo,Yes,No,False,89.55619875590007,3.6859804550398128,96,popular,0.05
10431,YAJtNitYMa1I,Yes,Yes,True,86.6335666179657,5.956810293331405,64,random,0.05
6259,Y-DmjkgWa-rw,No,No,True,89.19053355852763,3.837731451989345,96,popular,0.05
12856,YPkmpxrsidZM,No,No,True,85.19781597455342,3.915103434563905,96,popular,0.05
2013,YS0YE96w0YRk,No,No,True,87.65074372291565,3.540054797619035,96,random,0.05
25033,Yram-QPKSQYc,No,No,True,86.58345198631287,6.1661832923578075,96,popular,0.05
5772,Y7QN3lwOzfdg,No,Yes,False,86.78086912631989,3.9825008916729443,64,adversarial,0.05
26250,YpHNMcX-9FDs,No,Yes,False,86.76642954349518,5.602648120948972,64,adversarial,0.05
26672,Yq1ivQ_2fddk,No,Yes,False,82.58097922801971,8.08334049717323,64,popular,0.05
12424,YbAqgL5dCQOE,No,No,True,87.76994824409485,3.2718825202574164,96,random,0.05
4916,YLs2vrr9TamU,Yes,Yes,True,84.56464517116547,7.0532458102251665,64,random,0.05
27579,Y54eRRbCtPn8,No,Yes,False,84.88388752937317,6.3893054214278715,64,popular,0.05
19415,YAUmY0YRAFQE,No,No,True,86.64593855539958,5.348999820402064,96,random,0.05
5979,YrUq4w4EUSWA,No,Yes,False,85.24540742238362,5.6070977464921095,96,random,0.05
9124,Y-NrFeH-kBSM,Yes,Yes,True,84.74276530742645,6.599786093502073,64,random,0.05
2205,Ydxow2DcTrwk,No,Yes,False,86.43367075920105,7.325988155791279,96,popular,0.05
21818,YtTB0BK39JI8,Yes,Yes,True,86.73093088467915,4.118614537562961,96,adversarial,0.05
29986,Y77nElZGi5NU,Yes,No,False,86.61343435446422,5.9868133796551914,96,random,0.05
4080,YZYWCwfCkBp4,Yes,Yes,True,85.72131168842316,5.542024534217347,64,random,0.05
24964,YpTJKJxaheI8,Yes,Yes,True,87.84256517887115,3.8648799868759545,64,adversarial,0.05
13561,YlYhwCRX2wNc,No,Yes,False,85.34055137634277,5.167746187474233,64,adversarial,0.05
16133,Y_oKXrY5Ff0g,Yes,Yes,True,83.51334393024445,7.096655898995076,64,random,0.05
13404,Ye9MWXS34o48,Yes,Yes,True,85.68280975023906,4.941863415748156,96,random,0.05
2735,YL2dyilgQ8iM,No,Yes,False,84.52026265859604,8.989037690864736,64,random,0.05
8062,YT32kii824pA,Yes,Yes,True,82.20190393924713,8.811144653694706,64,popular,0.05
8351,YilspW7JRjAg,Yes,No,False,85.27661856015523,5.493182681538261,96,adversarial,0.05
27332,YB3O476LeuXY,No,No,True,84.86386501789093,4.999741820009741,64,popular,0.05
21273,Y1L_OyngNZMA,No,No,True,87.63272786140442,3.5118235850071837,96,random,0.05
20423,YBMayJId0X1s,Yes,Yes,True,82.53448458512624,7.899975269249337,96,adversarial,0.05
26620,Y8ycflE3dIHw,No,No,True,89.13598465919495,3.604582735917987,96,random,0.05
10410,Y6ZFU4PqXmoI,No,No,True,85.52417691548665,7.054179348570363,96,adversarial,0.05
25766,Y_z6pymOet7g,Yes,Yes,True,85.29547333717346,3.694691772407464,64,random,0.05
14735,Y-aYumc8KoXg,No,No,True,89.38429967562358,4.725277270698739,96,adversarial,0.05
24701,YSNy_axSCoyw,Yes,Yes,True,85.97099447250366,5.571835168611667,64,adversarial,0.05
16332,YhDMHIDJdfDA,No,No,True,85.96313691139221,4.907381896507514,96,adversarial,0.05
